CoffeeChain,Gender,Age,Employedby,HighestEducation,Monthlyincome,Visitacoffeeshop,PT1,PT2,PT3,PT4,PRel1,PRel2,PRel3,PRel4,PRel5,PRes1,PRes2,PRes3,PRes4,PA1,PA2,PA3,PA4,PEmp1,PEmp2,PEmp3,PEmp4,PEmp5,PEnv1,PEnv2,PEnv3,PPrice1,Price2,PPrice3,PPrice4,PCon1,PCon2,PCon3,PCon4,Sat1,Sat2,Sat3,Sat4,Loy1,Loy2,Loy3
Starbucks,F,2,3,2,5,4,3,3,4,3,5,4,4,5,4,3,5,5,5,5,5,5,5,5,5,4,5,4,3,2,1,4,4,4,4,4,5,3,4,4,4,4,5,5,5,5
Starbucks,M,2,4,2,4,3,3,4,4,3,3,4,4,4,4,1,3,4,3,4,2,5,2,4,1,2,3,4,3,3,1,2,1,1,1,5,5,2,3,4,5,5,4,3,4,3
Starbucks,F,1,1,2,3,2,3,1,2,2,4,4,4,5,5,4,5,4,5,5,5,4,3,4,4,4,3,4,3,5,3,5,1,4,5,5,4,4,1,4,3,4,4,4,4,3
Starbucks,M,1,1,2,1,2,5,5,5,5,5,5,4,5,4,3,5,5,5,5,5,5,4,5,5,5,5,4,4,3,3,4,4,4,5,4,1,2,5,5,5,5,5,5,5,4
Starbucks,F,1,1,2,1,5,4,4,5,4,4,4,5,4,5,3,4,5,3,3,5,5,5,3,5,3,3,4,5,4,5,3,4,3,4,4,3,3,4,5,4,4,5,4,4,3
Starbucks,F,1,1,2,2,5,5,4,5,5,4,3,5,4,3,3,4,5,3,5,3,4,3,3,4,4,4,5,5,4,3,3,5,3,4,5,5,3,5,5,3,5,4,5,4,3
Starbucks,M,1,1,2,2,5,5,4,5,5,4,3,5,4,3,4,5,4,2,5,4,4,3,5,3,4,3,3,4,1,5,4,4,4,5,5,1,2,5,5,5,5,5,5,5,5
Starbucks,M,1,1,2,1,3,3,3,4,2,4,3,3,2,2,3,4,3,3,3,2,3,2,3,3,4,2,4,3,5,2,4,3,2,2,3,1,2,2,2,2,3,2,2,3,2
Starbucks,F,1,1,2,1,1,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,4,5,5,5,5,4,4,4,3,5,5,5,4,5,5,5,5
Starbucks,M,1,1,3,1,4,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,2,4,3,3,4,3,4,5,3,3,3,3,5,5,3,3,5,5,5,5,5,5,5,5
Starbucks,M,1,1,2,5,3,4,3,3,4,3,3,4,4,3,2,2,3,2,3,2,2,5,4,4,3,4,5,3,4,3,2,4,3,5,5,4,4,4,4,4,4,4,1,4,3
Starbucks,M,1,4,2,4,3,4,3,5,5,5,4,3,4,4,3,3,4,5,4,5,3,4,4,3,4,3,5,5,2,2,2,3,4,3,4,3,2,5,4,4,3,5,4,5,4
Starbucks,M,2,1,2,5,5,4,2,5,3,2,2,3,3,2,3,3,3,3,3,3,4,4,4,5,3,5,3,4,3,5,2,3,2,4,3,5,3,3,3,4,4,4,4,4,4
Starbucks,M,1,1,2,2,3,5,5,5,4,5,4,5,3,4,5,4,5,5,5,5,4,4,3,4,3,2,4,5,4,5,5,5,3,4,3,4,3,4,5,5,4,5,4,4,4
Starbucks,M,2,2,2,5,3,5,3,5,3,4,4,4,2,4,2,3,4,3,4,5,3,5,3,5,4,5,4,3,5,5,5,5,4,4,5,5,2,3,5,5,5,5,5,5,5
Starbucks,F,2,1,2,4,4,3,5,1,2,4,2,2,4,3,4,4,2,2,3,2,2,3,1,4,5,4,5,4,3,4,1,3,4,3,3,4,2,2,4,3,3,1,4,5,4
Starbucks,F,1,1,2,1,5,3,3,3,4,3,4,3,4,3,4,2,3,3,3,2,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3
Starbucks,F,1,1,2,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2,3,3,3,2,2,2
Starbucks,M,2,4,2,3,3,1,2,1,2,4,2,1,3,2,1,2,3,3,3,4,3,3,3,4,4,4,4,4,5,4,5,5,5,5,5,4,3,2,3,3,3,4,2,3,3
Starbucks,M,4,4,2,5,2,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,4,3,3,4,3,3,4,4,3,2,1,2,3,3,3,3,3
Starbucks,M,1,1,2,3,1,4,4,3,3,4,4,5,4,3,3,4,4,3,4,4,4,3,4,2,4,4,4,4,2,5,5,5,5,5,4,4,2,3,4,4,4,4,4,4,4
Starbucks,M,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,3,3,4,3
Starbucks,M,2,2,2,5,3,5,4,4,5,4,2,5,5,5,3,4,4,4,4,5,5,5,5,5,4,4,4,4,2,3,5,4,4,4,4,4,2,5,5,4,4,4,4,4,5
Starbucks,F,1,1,2,2,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,4,3,3,3,5,3,3,4,4,5,5,5,5,3,3,5,4,5,5,5,5,5
Starbucks,F,2,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,5,5,5,5,5,5,5,5
Starbucks,F,1,1,1,1,3,4,3,4,3,5,4,3,5,3,4,3,5,3,4,4,4,4,4,4,4,4,4,5,5,5,3,3,3,4,3,4,4,4,5,5,5,5,5,5,5
Starbucks,F,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Starbucks,F,1,1,1,1,4,2,3,4,4,5,3,3,4,3,3,4,3,2,3,4,4,3,4,3,4,3,2,3,4,2,2,2,3,1,3,3,2,4,2,2,2,3,3,4,5
Starbucks,F,1,1,1,1,4,3,4,5,4,5,5,5,5,5,1,5,5,4,5,5,3,4,5,4,2,3,5,4,4,2,2,4,3,5,5,3,1,1,4,5,5,5,5,5,5
Starbucks,F,1,1,1,1,4,4,3,4,5,5,4,4,4,4,3,3,4,3,5,4,5,4,4,4,5,4,4,4,4,4,4,3,3,4,4,5,4,4,3,4,3,5,3,3,5
Starbucks,F,1,1,2,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,3,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5
Starbucks,F,1,1,2,4,4,3,4,3,4,5,3,5,5,5,5,5,5,5,5,2,5,3,5,3,1,5,5,3,2,3,5,5,5,5,3,4,3,4,5,5,5,5,5,5,5
Starbucks,F,1,1,2,1,4,5,4,4,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,2,3,4,4,4,5,5,4,5,4,4,5,5,5,5,5
Starbucks,F,2,1,2,3,3,3,3,3,1,3,3,4,2,1,2,2,3,2,4,4,4,4,3,4,3,4,4,3,2,2,3,2,4,2,2,3,3,1,3,3,4,3,3,3,5
Starbucks,F,1,1,2,1,3,5,4,5,5,4,4,5,5,5,5,4,5,5,4,4,5,4,4,5,4,5,5,4,2,2,3,4,4,4,5,5,3,3,5,5,5,5,5,5,5
Starbucks,F,1,1,2,1,3,4,3,4,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,3,3,3,4,5,3,2,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5
Starbucks,M,2,3,3,5,3,4,4,4,4,4,3,4,5,4,2,4,4,4,4,5,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
Starbucks,F,1,1,2,1,4,4,3,4,4,3,4,4,5,5,4,3,5,5,5,4,5,5,5,5,5,5,5,4,4,4,2,3,3,3,4,4,3,2,4,4,4,3,4,4,5
Starbucks,F,1,1,2,1,2,1,2,3,4,5,4,3,3,4,4,4,4,4,4,3,2,5,3,4,4,3,5,5,4,4,3,2,2,3,5,5,1,5,5,3,2,3,1,2,3
Starbucks,F,3,1,2,1,5,4,5,2,4,3,5,1,3,4,3,1,5,3,5,3,2,1,5,2,4,2,4,5,3,3,4,3,2,5,5,2,4,1,4,2,5,1,5,3,3
Starbucks,F,2,1,2,1,4,5,5,5,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,5,5,4,5,4,4,4,4,4,4,3,4,3,5,5,5,5,5,5,5,5
Starbucks,M,1,3,2,4,2,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,3,2,3,3,4,3,3,3,2,4,4,2,4,5,5,4,4,5,5,5
Starbucks,M,2,3,2,5,4,1,1,3,1,1,3,3,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
Starbucks,M,2,4,2,5,1,4,3,3,3,4,2,5,3,4,4,1,5,4,4,5,5,4,4,5,5,5,3,4,4,4,3,4,2,1,1,1,4,4,3,4,4,4,4,4,4
Starbucks,M,2,4,2,5,1,3,3,3,3,3,4,4,4,5,3,3,2,3,3,4,5,3,5,5,5,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,5,5,4
Starbucks,M,1,1,1,1,3,4,4,4,4,5,3,3,4,4,4,4,5,4,4,4,4,4,3,5,4,3,2,4,4,3,3,4,4,3,1,4,3,5,4,5,4,4,4,4,5
Starbucks,F,1,1,1,1,3,4,4,4,4,4,1,4,4,2,4,5,6,3,5,4,4,4,5,4,5,2,4,5,5,4,4,5,4,4,3,4,4,4,4,4,4,3,4,4,5
Starbucks,M,2,2,2,4,3,3,4,3,5,5,3,5,4,3,2,4,3,4,4,3,5,4,4,4,4,3,3,4,4,3,3,5,4,3,1,4,5,3,5,4,4,4,3,4,4
Starbucks,F,2,3,2,5,1,4,3,4,4,5,4,4,3,4,3,3,3,4,3,4,4,4,2,2,3,2,3,4,3,2,3,5,4,4,3,4,4,4,4,4,5,4,4,4,4
Starbucks,F,1,1,2,1,4,4,2,4,3,4,5,3,4,5,4,3,4,4,3,5,4,3,3,3,2,1,3,4,2,1,3,4,4,4,1,4,4,5,4,3,4,5,4,5,4
Starbucks,F,1,1,1,1,4,5,3,5,3,4,4,4,5,4,3,3,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,2,3,4,3,4,4,4,4,4,4,4,3
Starbucks,M,2,3,2,5,5,4,5,2,4,4,3,5,4,3,2,2,3,4,3,4,5,5,3,4,3,3,3,4,3,3,3,4,4,4,2,4,4,4,3,4,4,4,5,4,4
Starbucks,M,2,3,2,5,3,4,3,3,1,5,4,4,3,3,3,4,2,5,4,3,4,4,3,4,5,2,3,3,5,2,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4
Starbucks,M,3,5,2,4,1,2,3,5,3,5,5,5,5,5,4,4,2,4,3,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,3,4,4,3,4,5,3,4,5,3,3
Starbucks,F,1,1,2,1,3,3,2,5,1,4,4,4,3,2,3,3,1,4,4,4,5,5,5,5,5,5,4,5,2,3,4,4,4,4,4,5,5,3,4,4,3,4,5,4,4
Starbucks,F,2,3,3,5,3,4,4,5,2,3,4,3,4,5,4,4,2,5,4,3,4,4,4,4,3,1,5,3,3,3,3,1,1,2,3,4,4,3,5,5,4,3,4,4,4
Starbucks,F,2,3,2,4,1,2,4,3,1,5,4,3,4,2,2,5,3,4,4,3,4,4,5,5,5,3,5,5,3,4,4,4,4,4,3,5,4,2,4,5,4,4,4,5,5
Starbucks,F,1,1,1,1,4,5,5,5,2,3,5,5,5,5,3,3,2,3,3,4,4,4,3,5,4,5,4,5,4,4,2,3,3,4,2,4,5,4,3,5,4,4,3,4,4
Starbucks,M,2,3,1,5,3,3,4,4,2,5,4,4,5,2,5,5,2,3,3,4,5,3,5,5,5,5,5,5,4,5,3,4,4,4,3,4,4,4,4,4,3,5,4,4,3
Starbucks,F,2,4,2,5,3,5,4,5,5,4,4,5,4,3,3,5,3,4,4,3,4,4,5,5,4,5,5,5,4,5,3,3,5,4,2,5,5,2,4,4,3,4,4,3,3
Starbucks,M,1,1,1,1,4,5,5,4,4,5,5,5,4,5,2,4,2,5,5,4,4,4,4,4,3,5,4,5,1,4,4,5,3,5,3,4,4,5,4,5,3,5,4,4,4
Starbucks,F,1,1,1,1,5,2,5,4,4,5,5,5,3,3,4,3,4,4,4,2,5,5,5,4,4,4,5,5,1,5,3,3,5,5,3,4,5,5,5,4,4,5,5,3,4
Starbucks,F,1,3,2,5,1,3,3,3,1,2,2,2,5,5,5,1,3,4,4,4,3,2,3,3,1,1,1,3,4,2,2,2,5,5,4,3,4,1,3,3,3,3,2,3,2
Starbucks,F,2,4,2,2,2,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,5,3,4,4,4,4,4,1,5,2,2,3,2,5,4,2,4,4,4,4,4,4,4,5
Starbucks,M,2,3,1,4,4,4,5,5,5,4,5,3,4,4,1,4,5,5,5,5,5,4,5,4,5,4,4,4,5,1,2,3,3,3,5,5,5,3,5,4,5,5,5,5,5
Starbucks,M,1,1,1,1,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,3,5,5,5,2,4,5,5,5,5,5,4,3,5,5,5,4,5,5,5
Starbucks,F,1,1,2,1,2,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,4,4,5,5,5,3,4,5,5,5,4,3,3,3,4,4,5,5,5,5,4
Starbucks,F,1,1,2,1,2,4,5,3,5,5,2,5,4,5,5,5,4,3,5,5,5,4,5,4,4,3,2,5,4,5,4,3,5,5,5,4,2,3,5,4,5,4,4,5,5
Starbucks,F,2,4,2,3,3,3,4,4,3,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,3,3,1,2,3,4,4,5,5,2,5,4,4,4,4,5,5,5
Starbucks,F,4,5,2,2,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,3,4,4,3,5,5,2,5,5,5,5,5,5,5,5
Starbucks,M,1,1,2,1,4,4,4,3,5,5,5,5,5,5,4,5,4,3,5,5,5,4,4,5,5,5,5,5,4,2,1,3,4,3,5,4,1,4,4,5,5,4,5,5,5
Starbucks,M,1,1,2,1,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,3,4,3,4,4,3,4,3,2,2,3,2,4,2,3,3,4,4,4,4,4,4,3
Starbucks,M,2,4,2,3,5,5,3,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,5,4,4,3,5,2,3,4,4,4,4,1,4,4,4,4,4,4,4,3
Starbucks,M,1,3,2,4,2,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,1,1,1,3,4,4,2,4,4,3,4,3,3,4,4
Starbucks,M,2,4,3,3,4,4,4,4,4,4,5,3,3,3,4,4,4,4,4,4,5,4,4,4,5,4,4,3,3,2,2,3,3,2,3,3,1,4,4,5,4,4,4,5,5
Starbucks,M,1,4,2,4,3,3,2,1,1,4,3,2,2,3,1,2,3,1,4,4,4,3,5,5,3,2,2,1,1,1,2,2,2,2,3,3,2,1,3,3,3,3,3,3,3
Starbucks,F,2,4,1,3,1,5,5,5,3,4,5,4,4,5,3,5,5,3,5,4,5,4,5,5,5,4,5,5,1,1,2,2,4,4,5,3,3,3,4,5,3,4,4,4,4
Starbucks,F,2,3,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,5,3,1,5,5,5,5,5,4,4,1
Starbucks,F,2,5,2,1,1,5,5,5,4,2,4,5,1,3,1,3,3,2,4,2,5,4,2,2,1,2,4,4,5,2,2,2,4,4,4,4,1,3,4,5,4,4,4,4,3
Starbucks,F,2,4,2,2,1,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,4,3,4,4,4,3,3,3,2,2,3,3,4,4,2,5,3,4,4,4,4,4,1
Starbucks,F,4,4,2,3,1,3,3,3,3,3,4,4,4,3,2,2,4,2,4,4,5,4,4,5,4,3,5,4,1,3,1,1,3,2,3,4,4,5,4,4,3,3,3,3,1
Starbucks,F,1,3,2,3,1,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,5,3,5,2,4,5,5,5,3,2,4,5,5,5,5,5,1,3,5,5,5,5,5,5,4
Starbucks,M,1,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
Starbucks,M,4,5,3,5,5,2,2,4,2,2,3,3,5,2,4,2,2,2,1,4,5,5,2,4,5,5,5,5,5,5,5,4,4,5,4,5,4,4,3,4,4,4,3,4,5
Starbucks,F,2,3,2,2,5,5,3,3,3,3,4,5,2,4,2,2,2,2,2,5,4,4,5,1,3,1,3,1,2,4,2,3,4,2,4,5,1,4,1,5,2,3,3,3,3
Starbucks,M,3,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,3,4,3,4,4,3,3,3,3,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4
Starbucks,M,3,4,2,5,5,5,5,5,4,4,4,4,4,4,3,4,5,4,4,5,5,5,5,4,5,4,5,3,3,3,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5
Starbucks,F,2,3,2,4,2,5,5,5,5,5,4,5,5,3,4,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5
Starbucks,F,2,3,3,3,5,5,5,5,5,3,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,5,4,4,3,4,4,4,4
Starbucks,M,2,4,2,1,1,1,1,2,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5
Starbucks,F,2,3,2,3,1,4,4,4,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,5,5,4,5,5,5
Starbucks,F,2,4,2,1,5,5,4,5,5,3,3,3,4,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,2,5,5,5,5,5,5,5
Starbucks,F,2,3,3,3,5,4,3,3,4,4,4,4,4,4,3,4,4,3,4,5,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,5,4,3,4,3,4,4,5
Starbucks,M,2,3,2,3,5,3,3,3,2,4,3,2,4,4,5,3,4,4,5,5,4,3,3,3,2,3,3,5,3,3,3,4,3,5,4,5,2,4,4,4,5,4,5,5,5
Starbucks,M,4,2,2,5,5,3,3,2,2,1,3,3,3,2,3,2,2,3,3,4,4,3,2,4,3,3,3,1,1,3,1,1,1,1,4,4,3,3,4,4,4,4,3,4,4
Starbucks,F,3,4,1,4,5,3,4,4,4,4,5,3,4,4,5,5,5,3,4,5,5,4,4,5,4,5,4,4,3,3,4,4,4,4,4,5,3,4,4,4,4,4,4,4,5
Starbucks,F,3,2,1,3,5,3,3,4,3,4,5,3,4,4,5,5,5,3,4,5,5,4,4,5,4,5,4,4,3,3,4,4,4,4,4,5,3,4,4,4,4,4,4,4,5
Starbucks,M,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4
Starbucks,F,3,4,2,5,5,5,4,4,4,5,5,3,5,4,3,5,5,5,5,5,5,5,4,5,4,5,5,5,5,1,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5
Starbucks,F,1,1,1,1,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3
Starbucks,F,3,3,1,3,5,5,4,5,4,3,3,5,4,5,3,4,4,4,4,5,5,4,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,2
Starbucks,F,3,2,2,3,5,5,5,5,5,4,4,2,5,5,3,4,5,4,5,5,5,5,5,5,4,5,5,5,4,1,3,3,4,4,5,5,5,2,5,5,5,5,5,5,5
Starbucks,M,2,3,2,2,5,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,4,5,4,5,4,5,1,2,3,3,4,3,4,4,3,1,5,4,4,4,4,4,5
Starbucks,M,2,3,2,4,5,5,4,5,5,5,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,5,5,5,5,1,5,4,5,4,5,3,1,5,5,5,5,5,5,5,5
Starbucks,M,1,1,1,2,4,4,4,5,5,5,4,2,4,2,5,4,3,2,5,4,3,2,5,4,3,2,1,5,4,3,5,4,3,2,5,4,1,4,4,4,4,4,4,5,4
Starbucks,M,2,4,2,4,4,3,4,4,4,4,5,4,4,4,3,3,4,4,3,3,5,4,5,4,5,5,4,5,5,1,5,4,3,3,5,4,1,3,5,4,4,4,4,4,5
Starbucks,M,3,3,1,3,2,4,4,4,4,5,5,5,3,3,3,3,4,4,5,3,4,3,4,4,4,4,4,5,3,1,5,5,5,5,5,5,1,3,3,3,4,4,3,3,3
Starbucks,M,1,1,1,1,5,5,3,2,5,3,3,5,4,3,5,3,5,5,5,5,5,5,5,4,3,4,3,5,5,3,4,3,5,4,4,5,4,5,5,4,3,5,5,4,5
Starbucks,M,2,3,2,4,2,4,4,5,5,5,4,5,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,2,2,2,3,4,4,1,3,3,4,4,2,3,4,4
Starbucks,M,3,3,1,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,4,4,3,4,5,5,4,5,5,2,4,4,5,5,5,5,3,5
Starbucks,M,1,1,2,1,1,5,4,5,5,5,4,4,5,2,5,4,4,5,4,4,4,5,5,3,5,4,2,5,5,5,3,4,4,4,4,2,2,4,4,3,4,5,5,5,5
Starbucks,F,1,1,2,1,1,4,4,4,3,4,4,4,4,3,3,4,5,4,4,4,3,3,4,4,4,4,3,3,5,3,5,4,5,4,1,1,1,4,4,4,5,5,4,3,1
Starbucks,M,1,1,2,2,3,5,4,5,5,5,4,5,5,2,5,5,5,4,4,3,4,5,4,4,5,5,5,5,5,3,4,5,4,5,4,5,2,4,5,5,5,5,5,5,5
Starbucks,M,1,1,1,5,1,5,5,5,4,5,5,2,4,5,5,4,5,1,5,1,4,5,5,4,3,1,5,3,4,1,5,4,5,5,3,1,1,4,4,5,5,5,4,4,3
Starbucks,M,1,1,1,5,5,4,5,4,5,5,5,5,4,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,3,1,4,5,5,5,5,5,5,4
Starbucks,M,1,1,1,1,3,5,4,4,4,4,5,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,1,5,4,3,4,5,4,3,5,5,4,3,5,5,4,5
Starbucks,M,2,3,2,4,3,5,4,5,5,4,5,4,5,4,4,4,4,5,4,4,4,4,5,5,5,3,3,4,4,4,4,4,4,4,5,3,1,4,5,5,5,4,4,5,5
Starbucks,M,2,4,2,3,2,3,4,4,4,5,5,5,5,5,3,3,5,5,4,4,4,4,4,4,4,4,4,5,5,1,3,3,3,3,5,4,2,3,4,4,5,4,5,5,5
Starbucks,M,2,4,2,3,2,4,4,5,5,5,4,5,4,5,3,5,3,4,4,5,5,5,4,5,5,5,5,4,4,4,5,5,5,4,5,5,1,4,4,4,4,5,4,4,4
Starbucks,M,1,6,2,3,4,5,4,5,4,3,3,4,4,5,5,4,4,3,4,4,3,4,4,5,4,5,3,3,3,3,4,4,4,4,5,4,2,4,5,4,4,4,4,3,3
Starbucks,M,3,3,1,4,1,5,3,3,3,5,3,4,4,3,3,4,3,2,3,4,4,3,3,3,3,3,3,5,5,1,5,4,5,4,4,3,3,5,3,3,3,3,3,3,3
Starbucks,M,1,3,1,4,4,4,4,4,4,4,4,4,3,3,2,4,3,2,3,3,2,3,3,3,3,3,2,5,5,2,4,3,3,5,3,3,2,4,3,3,4,3,3,3,2
Starbucks,F,3,5,2,3,1,4,4,4,4,3,4,4,4,4,3,5,3,3,3,5,5,3,3,1,2,2,2,4,4,1,4,4,3,4,4,2,1,4,3,4,4,4,2,5,4
Starbucks,M,2,4,2,3,5,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,2,2,2,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4
Starbucks,F,2,4,2,5,5,4,4,5,5,3,4,4,4,4,5,4,5,4,5,4,4,4,4,3,4,3,3,3,1,1,4,4,3,4,4,3,3,4,4,4,4,4,3,4,4
Starbucks,F,2,2,2,4,5,5,5,5,4,5,5,4,4,4,4,4,5,4,4,4,5,5,5,4,5,5,4,1,1,1,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5
Starbucks,M,2,1,3,3,1,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,3,3,1,3,3,3,3,5,4,4,5,3,3,3,4,1,3,3
Starbucks,M,1,1,1,2,1,4,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,3,4,4,3,3,3,5,3,3,3,5,4,4,4,3,3,4,4,4,5,5
Starbucks,M,2,3,3,5,2,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,2,5,3,5,5,5,5,5,5,4,4,3,4,3,5,5
Starbucks,M,4,5,3,5,2,3,5,4,4,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,5,3,4,3,4,2,3,3,4,4,5,5,5,4,4,4,5,5,4,4,3
Starbucks,F,3,4,2,4,1,4,4,5,4,4,5,5,4,5,5,5,3,3,5,5,5,5,3,4,5,3,4,3,3,3,5,3,5,5,5,5,5,5,5,5,4,4,4,4,5
Starbucks,M,1,4,2,4,2,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,4,3,5,4,3,4,2,3,3,5,5,5,5,5,4,3,3,3,3,5,5,4
Starbucks,M,2,1,2,5,5,4,5,4,4,5,3,3,4,5,5,5,5,4,5,5,5,5,3,4,3,4,4,3,3,2,5,3,3,4,4,3,3,5,5,5,5,4,4,4,5
Starbucks,M,4,2,2,5,5,4,5,5,5,4,5,3,3,5,5,5,3,3,5,5,5,5,5,4,5,4,4,3,2,3,3,3,4,5,5,3,4,4,4,5,5,5,5,4,5
Starbucks,F,3,3,2,4,2,5,4,4,4,4,4,3,5,5,5,5,4,3,5,5,5,5,4,4,4,4,4,3,4,2,5,5,5,5,5,4,4,5,5,5,5,4,4,5,5
Starbucks,M,1,4,2,4,2,5,3,5,3,4,3,3,5,5,5,5,2,5,5,5,5,5,4,4,5,5,4,3,4,4,3,5,4,4,4,5,5,5,4,4,4,3,5,5,5
Starbucks,M,2,4,2,5,1,5,3,4,5,3,2,5,4,5,5,5,5,3,5,5,5,5,4,4,5,4,4,3,4,2,5,5,5,5,5,5,4,5,3,3,4,3,3,3,2
Starbucks,M,2,3,2,4,1,5,5,4,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,4,4,4,4,3,2,2,5,5,5,5,4,5,4,4,3,3,4,3,3,3,2
Starbucks,F,1,4,2,4,2,5,5,5,4,5,4,4,2,4,4,4,4,3,4,5,4,5,4,3,3,5,4,2,2,1,5,5,4,4,4,4,4,3,4,4,5,4,4,4,4
Starbucks,M,3,3,3,5,5,4,4,4,3,4,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,3,3,2,5,5,5,5,5,5,4,5,4,5,5,5,3,4,4
